bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,l1area,l2area,l3area,yearsstand,yearsrenovated
3,1,1220,22443,1,0,0,4,7,1220,0,47.2633,-122.245,1260,19950,23663,21210,1220,42,42
1,1,570,4080,1,0,0,3,5,570,0,47.5098,-122.334,890,5100,4650,5990,570,73,73
4,2.25,2130,5337,2,0,0,3,7,2130,0,47.7237,-121.959,2300,6930,7467,9230,2130,14,14
3,1.5,1370,10115,1,0,0,4,7,1370,0,47.2027,-122,1450,9282,11485,10732,1370,57,57
3,2,1840,8140,1,0,0,4,7,1040,800,47.3106,-122.325,1600,6720,9980,8320,1840,40,40
3,1.75,1910,12321,1,0,0,4,7,1100,810,47.5995,-122.198,1910,11761,14231,13671,1910,63,63
2,1,700,6046,1,0,0,3,6,700,0,47.7172,-122.34,990,6790,6746,7780,700,64,64
5,3.75,4270,7500,2,0,0,3,10,3210,1060,47.6845,-122.207,2410,8350,11770,10760,4270,0,0
2,1,870,8400,1,0,0,3,7,870,0,47.4493,-122.282,1070,12465,9270,13535,870,54,54
3,2.5,1540,3237,2,0,0,3,7,1540,0,47.5299,-121.878,1780,3411,4777,5191,1540,15,15
3,2,1870,5455,1,0,0,5,7,1060,810,47.7029,-122.297,1870,7435,7325,9305,1870,88,88
4,1,1640,6305,1,0,0,5,6,1640,0,47.5563,-122.28,1590,4816,7945,6406,1640,107,107
3,2.5,2520,5000,3,0,0,3,9,2520,0,47.5664,-122.359,1130,5000,7520,6130,2520,24,24
2,1.5,2210,5000,1,0,2,3,8,1530,680,47.6122,-122.288,2700,5000,7210,7700,2210,64,64
3,1,960,7500,1,0,0,3,6,960,0,47.4966,-122.255,1250,6000,8460,7250,960,61,61
5,2.25,2940,38009,1,0,0,3,8,1700,1240,47.7653,-122.077,2620,38300,40949,40920,2940,37,37
3,2.5,2440,4800,2,0,0,3,10,2440,0,47.5595,-122.365,1180,5480,7240,6660,2440,0,0
4,3.75,4100,61419,2,0,0,3,9,4100,0,47.5626,-122.005,2010,32362,65519,34372,4100,0,0
3,2.25,1550,5511,2,0,0,3,8,1550,0,47.6946,-122.185,1620,5511,7061,7131,1550,27,27
3,1.75,1480,9603,1,0,0,3,7,1480,0,47.5915,-122.202,2660,10766,11083,13426,1480,63,63
6,6.5,6260,10955,2,0,0,3,11,4840,1420,47.5947,-122.039,2710,12550,17215,15260,6260,8,8
3,3.5,1500,1471,3,0,0,3,7,1500,0,47.7034,-122.362,1500,1445,2971,2945,1500,15,15
3,1,1050,8583,1,0,0,5,6,1050,0,47.7451,-122.339,1460,7351,9633,8811,1050,60,60
4,4,3770,8899,2,0,0,3,10,2940,830,47.6476,-122.079,3300,8308,12669,11608,3770,8,8
4,2.5,3670,315374,2,0,0,4,9,3670,0,47.7421,-122.026,2840,87991,319044,90831,3670,20,20
4,2.5,1820,3905,2,0,0,3,7,1820,0,47.7346,-121.985,1820,3863,5725,5683,1820,13,13
3,1.75,1010,8580,1,0,0,3,7,1010,0,47.6703,-122.174,1500,8580,9590,10080,1010,53,53
3,1,1500,13500,1,0,0,4,7,1500,0,47.4666,-122.072,1350,13680,15000,15030,1500,46,46
4,2.75,2870,7200,2,0,0,3,9,2870,0,47.5688,-122.317,2030,5400,10070,7430,2870,6,6
4,2.75,2450,5376,1,0,0,4,7,1550,900,47.6865,-122.396,1920,5264,7826,7184,2450,94,94
2,1,770,3008,1,0,0,4,5,770,0,47.5686,-122.389,1550,4563,3778,6113,770,98,98
4,2.75,2200,122403,1,0,0,3,7,2200,0,47.6301,-121.911,1710,74487,124603,76197,2200,44,44
4,2.25,1680,3179,2,0,0,3,8,1680,0,47.3258,-122.186,1678,3590,4859,5268,1680,12,12
4,2.5,2450,55387,2,0,0,3,9,2450,0,47.6323,-121.985,2730,38827,57837,41557,2450,20,20
3,1,1000,6947,1,0,0,4,7,1000,0,47.7142,-122.319,1000,6947,7947,7947,1000,67,67
3,2.5,1780,47480,2,0,0,3,7,1780,0,47.4723,-121.707,1890,51836,49260,53726,1780,19,19
4,2.25,2220,6953,2,0,0,4,8,2220,0,47.3509,-122.041,2240,6716,9173,8956,2220,15,15
4,3,2500,5000,1,0,0,4,7,1460,1040,47.6895,-122.331,1720,4500,7500,6220,2500,88,88
4,2,1710,8814,1,0,0,5,7,1030,680,47.395,-122.174,1710,7272,10524,8982,1710,39,39
4,1.5,2740,4000,2,0,0,5,9,1930,810,47.6343,-122.352,1680,4000,6740,5680,2740,109,109
3,1,1470,7680,1,0,0,3,7,1220,250,47.5276,-122.359,1470,6784,9150,8254,1470,68,68
3,3.5,4380,6350,2,0,0,3,8,2780,1600,47.6981,-122.368,1830,6350,10730,8180,4380,114,15
3,2,1790,11430,1,0,0,3,7,1190,600,47.6319,-122.035,1700,12114,13220,13814,1790,30,30
5,2.75,2870,5349,2,0,0,3,9,2870,0,47.5405,-122.187,2800,5000,8219,7800,2870,10,10
2,1,670,7312,1,0,0,3,5,670,0,47.7145,-122.285,860,8242,7982,9102,670,72,72
3,3.5,1360,1419,2,0,0,3,8,1040,320,47.6697,-122.371,1560,1977,2779,3537,1360,7,7
3,1.5,1750,12500,1,0,0,3,7,1150,600,47.5666,-121.902,1680,13000,14250,14680,1750,60,60
4,2.5,1850,50662,1,0,0,3,8,1430,420,47.6535,-122.119,2090,10599,52512,12689,1850,36,36
4,2,1440,10920,1,0,0,3,5,1440,0,47.5049,-122.18,1500,11902,12360,13402,1440,72,72
3,1.75,1730,7807,1,0,0,3,7,1260,470,47.7211,-122.169,1800,7650,9537,9450,1730,38,38
4,2,1390,4500,1,0,0,5,7,1390,0,47.5552,-122.311,1900,5460,5890,7360,1390,106,106
4,2.5,3630,7482,2,0,0,3,10,3630,0,47.4565,-122.287,1600,15716,11112,17316,3630,7,7
5,2.75,3000,25175,1,0,0,4,7,1500,1500,47.497,-122.088,2170,40523,28175,42693,3000,53,53
2,1.5,1200,1259,2,0,0,3,8,1000,200,47.6001,-122.298,1320,1852,2459,3172,1200,-1,-1
4,1.75,1820,4500,1,0,0,3,8,1820,0,47.6429,-122.36,1870,3600,6320,5470,1820,93,93
4,2.5,3300,10764,1,0,0,4,9,1720,1580,47.7119,-122.365,2290,10975,14064,13265,3300,43,43
4,1,1430,4080,1,0,0,3,7,1430,0,47.6696,-122.324,1760,4080,5510,5840,1430,91,91
4,2.75,2656,21195,2,0,0,3,9,2656,0,47.3162,-122.272,1860,16510,23851,18370,2656,0,0
3,1,1040,8925,1,0,0,4,6,1040,0,47.3265,-122.335,1040,8925,9965,9965,1040,54,54
3,2.5,2200,3000,2,0,0,3,9,1530,670,47.6451,-122.35,2200,3300,5200,5500,2200,12,12
3,2.5,1920,4803,2,0,0,3,7,1920,0,47.3745,-122.127,2240,5231,6723,7471,1920,9,9
2,1,1510,3360,1,0,0,3,7,880,630,47.6135,-122.297,1330,3360,4870,4690,1510,90,90
4,3,3680,35736,1,0,0,4,8,2320,1360,47.4703,-122.015,3210,39512,39416,42722,3680,45,45
3,1.5,1420,7480,1,0,0,4,7,1420,0,47.4651,-122.184,1720,7700,8900,9420,1420,52,52
4,2,1820,9350,1,0,0,4,8,1820,0,47.6288,-122.098,2260,9299,11170,11559,1820,47,47
4,1.5,2720,37258,2,0,0,3,10,2720,0,47.7402,-122.035,3270,39714,39978,42984,2720,20,20
4,1.75,1690,11739,1,0,0,4,8,1690,0,47.552,-122.219,2300,11600,13429,13900,1690,55,55
3,1,1030,4583,1,0,0,3,7,1030,0,47.4231,-122.329,1730,8023,5613,9753,1030,48,48
4,2.75,2410,5225,2,0,0,3,8,2410,0,47.4244,-122.151,2300,5378,7635,7678,2410,13,13
4,2.5,2500,206474,1,0,0,3,10,2500,0,47.6778,-121.994,3680,208652,208974,212332,2500,17,17
3,1.5,1370,7853,1,0,0,4,7,1370,0,47.5409,-122.18,1730,9465,9223,11195,1370,52,52
4,2.5,2450,6941,2,0,0,3,7,2450,0,47.4006,-122.162,3300,6941,9391,10241,2450,9,9
4,2.25,2050,7700,2,0,0,3,7,2050,0,47.3009,-122.375,1780,7700,9750,9480,2050,38,38
3,1.5,1800,4700,1,0,0,3,7,1200,600,47.6858,-122.385,1580,4700,6500,6280,1800,73,73
4,2.5,2420,4981,2,0,0,3,9,2420,0,47.3785,-122.023,2420,5000,7401,7420,2420,6,6
4,2.5,2200,4000,2,0,0,5,8,1430,770,47.6402,-122.37,2100,4000,6200,6100,2200,106,106
4,2,1710,3875,1,0,0,4,7,1710,0,47.6086,-122.294,1710,3812,5585,5522,1710,107,107
5,2,2140,5000,1,0,0,4,7,2020,120,47.6044,-122.299,1810,4400,7140,6210,2140,101,101
5,1.75,2550,71874,1,0,0,5,7,1810,740,47.4845,-122.08,2170,51400,74424,53570,2550,54,54
4,3.5,4170,9748,2,0,0,3,11,4170,0,47.528,-122.132,4560,10589,13918,15149,4170,10,10
2,1,910,4000,1,0,0,3,7,910,0,47.5427,-122.388,1060,1346,4910,2406,910,97,97
4,2.5,3030,16000,2,0,0,3,11,3030,0,47.7125,-122.081,3670,16641,19030,20311,3030,25,25
4,2.5,3120,5137,2,0,0,3,7,3120,0,47.6842,-122.04,2755,5137,8257,7892,3120,12,12
5,3.5,3430,6872,2,0,0,3,10,2830,600,47.4065,-122.207,3650,6600,10302,10250,3430,12,12
2,1,1000,5026,1,0,0,5,5,760,240,47.297,-122.225,990,5026,6026,6016,1000,99,99
4,2.75,1820,5400,1,0,0,4,7,1220,600,47.5204,-122.205,1630,5400,7220,7030,1820,26,26
3,2.5,3170,12750,2,0,0,3,10,2360,810,47.3384,-122.336,2970,13125,15920,16095,3170,19,19
4,2.5,2460,8029,2,0,0,3,9,2460,0,47.6262,-122.03,2420,7987,10489,10407,2460,26,26
4,2.5,1850,5880,2,0,0,3,8,1850,0,47.3322,-122.173,2370,6500,7730,8870,1850,16,16
3,2.5,1820,11012,2,0,0,3,8,1820,0,47.6358,-122.026,1860,7767,12832,9627,1820,26,26
2,1,1010,43056,1,0,0,3,5,1010,0,47.7105,-121.316,830,18297,44066,19127,1010,24,24
4,2.25,1660,7184,1,0,0,3,7,1110,550,47.4678,-122.294,1640,7200,8844,8840,1660,51,51
4,2.75,3170,7634,2,0,0,3,10,3170,0,47.5774,-122.054,2940,7846,10804,10786,3170,22,22
4,2.25,1770,7000,1,0,0,5,7,1770,0,47.7193,-122.218,1780,6500,8770,8280,1770,42,42
4,2,2280,43692,1,0,0,3,7,1140,1140,47.4067,-122.03,2580,37938,45972,40518,2280,57,30
3,2.5,2930,6050,2,0,0,3,9,2930,0,47.5151,-121.883,2760,5765,8980,8525,2930,6,6
2,1,990,39964,1,0,0,2,4,990,0,47.3577,-122.085,1560,8990,40954,10550,990,69,69
2,1,1430,7819,1,0,0,3,7,1110,320,47.7307,-122.302,1380,7473,9249,8853,1430,70,70
3,2.5,1730,7442,2,0,0,3,7,1730,0,47.3507,-122.178,1630,6458,9172,8088,1730,27,27
4,2.25,2520,10370,2,0,0,3,9,2520,0,47.6377,-122.049,2848,12682,12890,15530,2520,35,35
3,1,1150,5120,1,0,0,4,6,800,350,47.5588,-122.392,1220,5120,6270,6340,1150,69,69
3,2.5,2555,5720,2,0,0,3,8,2555,0,47.386,-122.184,2844,5769,8275,8613,2555,9,9
3,2,1730,9030,1,0,0,4,7,1730,0,47.5875,-122.134,1470,9030,10760,10500,1730,59,59
4,2.5,2905,4874,2,0,0,3,9,2905,0,47.4084,-122.169,2900,5271,7779,8171,2905,11,11
3,2.5,2700,8444,2,0,0,3,10,2700,0,47.5597,-122.113,2840,9165,11144,12005,2700,22,22
4,1.5,1580,7350,1,0,0,4,7,960,620,47.6734,-122.154,1560,7350,8930,8910,1580,51,51
3,2.5,2710,18480,2,0,2,3,10,2000,710,47.7256,-122.259,2710,18077,21190,20787,2710,36,36
4,1,2200,12137,1,0,4,4,8,1640,560,47.7473,-122.261,3250,17153,14337,20403,2200,59,59
3,2.25,3100,11985,1,0,0,4,7,1790,1310,47.3825,-122.31,1770,7954,15085,9724,3100,51,51
4,3.25,5080,27755,2,0,0,3,11,5080,0,47.5423,-122.111,4730,22326,32835,27056,5080,13,13
3,3.25,2240,5000,2,0,0,3,9,1540,700,47.4114,-122.334,1800,7500,7240,9300,2240,26,26
3,2.5,3610,26359,1,0,0,3,8,1950,1660,47.6306,-121.968,2620,26427,29969,29047,3610,16,16
4,2.5,3840,12151,2,0,0,3,10,3840,0,47.5953,-121.986,3560,11044,15991,14604,3840,17,17
4,3.5,2760,4000,2,0,2,3,8,2000,760,47.5687,-122.374,1690,4000,6760,5690,2760,88,0
3,2.25,1880,12473,1,0,0,3,8,1420,460,47.7623,-122.256,2300,10469,14353,12769,1880,56,56
4,2,2000,5000,1,0,0,5,7,2000,0,47.5787,-122.293,2200,5000,7000,7200,2000,90,90
3,2,1420,1369,2,0,0,3,9,1340,80,47.6472,-122.357,1540,2168,2789,3708,1420,7,7
3,1.75,1516,2897,1,0,0,3,7,998,518,47.6842,-122.341,2100,3854,4413,5954,1516,89,89
4,2.5,2300,10843,2,0,0,5,8,2300,0,47.6988,-122.202,1780,10843,13143,12623,2300,59,59
3,2,1670,7757,1,0,0,3,8,1670,0,47.3802,-122.207,2290,7859,9427,10149,1670,22,22
3,1.75,1810,10463,1,0,0,4,7,1810,0,47.4581,-122.162,1620,8551,12273,10171,1810,46,46
3,2,2320,10960,1,0,0,3,7,1510,810,47.6157,-122.174,2160,10960,13280,13120,2320,58,58
4,3.25,2980,3600,2,0,0,3,9,2150,830,47.6352,-122.284,2980,4800,6580,7780,2980,15,15
4,1.75,2090,4300,1,0,0,4,7,1250,840,47.5555,-122.397,1670,5000,6390,6670,2090,89,89
4,2.5,2500,10330,2,0,0,3,10,2500,0,47.5595,-122.114,2710,8375,12830,11085,2500,22,22
4,3.5,3150,5500,2,0,0,3,9,3150,0,47.6644,-122.293,1550,4200,8650,5750,3150,0,0
4,2.5,3520,6773,2,0,0,3,9,2650,870,47.5317,-122.391,2930,6458,10293,9388,3520,8,8
5,2,2960,10960,1,0,0,4,7,1500,1460,47.6162,-122.174,2160,10960,13920,13120,2960,58,58
4,2.25,2110,11155,2,0,0,3,9,2110,0,47.6386,-122.058,2660,11900,13265,14560,2110,40,40
3,3,3290,80471,2,0,2,4,8,2330,960,47.504,-122.464,1830,30494,83761,32324,3290,39,39
4,2.25,1790,9920,1,0,0,4,7,1170,620,47.5126,-122.149,1990,9648,11710,11638,1790,45,45
3,1,1050,7670,1,0,0,5,7,1050,0,47.2046,-121.996,1220,7670,8720,8890,1050,60,60
5,2.75,2840,12253,1,0,0,3,7,1420,1420,47.7618,-122.253,2210,11620,15093,13830,2840,54,54
3,1.75,1840,17286,1,0,0,4,7,1440,400,47.371,-122.173,1840,14541,19126,16381,1840,37,37
3,1.75,2030,17100,1,0,0,4,7,2030,0,47.451,-122.365,1950,14400,19130,16350,2030,61,61
3,3.5,2480,10800,2,0,0,3,8,2480,0,47.6083,-122.06,2380,11310,13280,13690,2480,16,16
3,1,1270,3600,1,0,0,3,7,1270,0,47.6368,-122.37,1710,3600,4870,5310,1270,108,108
2,1,800,6380,1,0,2,3,7,800,0,47.691,-122.309,920,5940,7180,6860,800,74,74
3,1.5,1590,8256,1,0,1,3,7,1090,500,47.3488,-122.304,1950,7840,9846,9790,1590,45,45
4,3.25,4360,91158,1,0,0,3,10,3360,1000,47.6398,-121.985,3540,90940,95518,94480,4360,21,21
4,2.5,1690,7260,1,0,0,3,7,1080,610,47.3001,-122.368,1690,7700,8950,9390,1690,36,36
2,2,1430,3880,1,0,0,4,7,1430,0,47.6844,-122.392,1430,3880,5310,5310,1430,66,66
4,2.5,3240,7621,2,0,2,3,9,3240,0,47.5641,-122.032,4610,7150,10861,11760,3240,12,12
3,2.25,1540,1561,3,0,0,3,8,1540,0,47.6991,-122.346,1540,1547,3101,3087,1540,4,4
3,2.5,2690,21883,2,0,0,3,8,2690,0,47.6462,-121.904,2370,21781,24573,24151,2690,20,20
2,1,910,6000,1,0,0,3,6,910,0,47.5253,-122.266,1460,5800,6910,7260,910,71,71
4,2.5,3230,7766,2,0,0,3,9,3230,0,47.7069,-122.131,3740,8344,10996,12084,3230,9,9
4,3.5,3170,4000,2,0,0,3,10,2340,830,47.6265,-122.298,1770,4000,7170,5770,3170,16,16
3,2.25,1520,1464,2,0,0,3,8,1240,280,47.543,-122.375,1710,1464,2984,3174,1520,5,5
3,2.25,2160,7500,2,0,0,3,10,2160,0,47.6232,-122.299,1550,3839,9660,5389,2160,32,32
3,1.75,1400,6300,1,0,0,3,7,1400,0,47.2074,-122.001,1400,8490,7700,9890,1400,16,16
3,1.75,2000,5680,1,0,0,4,7,1080,920,47.6805,-122.366,1230,4535,7680,5765,2000,112,112
4,1.75,2110,6708,1,0,3,3,8,1410,700,47.67,-122.274,2140,7006,8818,9146,2110,74,74
3,3,3450,16740,1,0,4,4,9,1960,1490,47.7067,-122.38,3220,12528,20190,15748,3450,66,22
4,2.5,1984,32400,1,0,0,3,8,1564,420,47.36,-122.318,1390,9152,34384,10542,1984,52,52
3,1,1420,9600,1,0,0,4,6,1420,0,47.4232,-122.292,1400,8415,11020,9815,1420,61,61
2,1,760,6000,1,0,0,3,6,760,0,47.646,-122.384,1360,6000,6760,7360,760,73,73
3,2.5,2510,5400,2,0,0,3,9,2510,0,47.5204,-122.206,1840,5400,7910,7240,2510,22,22
4,3,2130,6325,1,0,0,5,7,1440,690,47.5683,-122.396,1240,6325,8455,7565,2130,66,66
3,2.5,2610,7510,2,0,0,3,9,2610,0,47.6648,-122.137,2610,8458,10120,11068,2610,18,18
3,1.75,1730,3400,1,0,0,5,7,970,760,47.6662,-122.364,1640,5000,5130,6640,1730,87,87
4,2.5,2940,35996,2,0,0,3,9,2940,0,47.3401,-122.067,2890,35089,38936,37979,2940,20,20
4,1.75,1860,7350,1,0,0,4,7,1090,770,47.3979,-122.174,1710,7350,9210,9060,1860,37,37
3,2,1540,8400,1,0,0,3,7,1180,360,47.6554,-122.129,1550,8760,9940,10310,1540,46,46
4,2.5,3700,12500,1,0,0,5,8,1920,1780,47.5403,-122.168,2020,8350,16200,10370,3700,41,41
5,3,3690,49709,1,0,2,3,9,2690,1000,47.3908,-122.32,2590,8691,53399,11281,3690,54,54
3,1,1240,7500,1,0,0,4,7,1240,0,47.6199,-122.062,1240,9750,8740,10990,1240,38,38
3,2.25,1110,979,2,0,0,3,7,960,150,47.5999,-122.3,1170,1400,2089,2570,1110,7,7
5,3.25,3370,17458,1,0,2,5,10,2000,1370,47.5591,-122.229,4240,15202,20828,19442,3370,32,32
2,1,700,4836,1,0,0,4,6,700,0,47.7139,-122.288,1190,7050,5536,8240,700,88,88
3,2.5,1650,3436,2,0,0,3,7,1650,0,47.6819,-122.036,1680,3446,5086,5126,1650,12,12
1,1,1020,3200,1,0,0,3,7,1020,0,47.6361,-122.343,1670,3480,4220,5150,1020,87,87
3,2.25,2580,11060,1,0,0,3,8,2580,0,47.6113,-122.164,2580,13868,13640,16448,2580,50,50
5,3.5,3740,24684,2,0,0,3,9,2760,980,47.3832,-122.057,2880,26023,28424,28903,3740,17,17
4,3.5,4060,9486,2,0,0,3,10,4060,0,47.6634,-122.2,2410,9486,13546,11896,4060,9,9
4,3.5,3290,5414,2,0,1,3,9,2360,930,47.7074,-122.219,1820,9609,8704,11429,3290,8,8
3,1.5,1550,5034,2,0,0,4,7,1550,0,47.7072,-122.36,1820,7200,6584,9020,1550,92,92
4,2.75,2200,9453,1,0,0,5,8,1100,1100,47.5744,-122.305,1390,5355,11653,6745,2200,59,59
4,2.5,2840,9354,2,0,0,3,10,2840,0,47.6274,-122.04,2540,10200,12194,12740,2840,24,24
2,1,930,5077,1,0,0,3,6,930,0,47.7095,-122.35,1080,5803,6007,6883,930,75,75
4,1.75,1350,9293,1,0,0,4,7,1350,0,47.6335,-122.196,1890,9293,10643,11183,1350,60,60
3,2.5,1690,4000,2,0,0,3,7,1690,0,47.6788,-122.034,1690,4000,5690,5690,1690,10,10
2,2.25,1460,1607,2,0,0,3,8,1460,0,47.5395,-122.369,1460,1826,3067,3286,1460,7,7
3,2.25,1820,8814,1,0,0,3,7,1280,540,47.7162,-122.309,1810,7515,10634,9325,1820,48,48
5,2.5,2540,3832,2,0,0,5,8,1760,780,47.6848,-122.398,2000,5289,6372,7289,2540,85,85
4,2.5,2610,4781,2,0,0,3,8,2610,0,47.2649,-122.292,2583,4796,7391,7379,2610,5,5
3,2.5,2110,8164,2,0,0,3,9,2110,0,47.5269,-122.171,2390,7499,10274,9889,2110,24,24
4,2.5,1840,5550,2,0,0,3,8,1840,0,47.3937,-122.183,2030,5500,7390,7530,1840,10,10
4,2,2340,50233,1,0,0,4,7,1170,1170,47.5905,-122.022,2470,62290,52573,64760,2340,48,48
3,1.75,1680,3420,1,0,0,3,7,960,720,47.6854,-122.291,1680,4080,5100,5760,1680,22,22
3,1,1160,9750,1,0,0,3,7,1160,0,47.7429,-122.072,1160,10565,10910,11725,1160,46,46
3,1.5,1700,8050,1,0,0,3,7,1130,570,47.6304,-122.218,2920,12239,9750,15159,1700,65,65
5,5.5,5190,12637,2,0,2,3,11,5190,0,47.5424,-121.872,3840,12637,17827,16477,5190,13,13
4,2.5,2200,10800,1,0,0,3,8,1500,700,47.7711,-122.288,2280,10800,13000,13080,2200,51,51
4,2,1750,8116,1,0,0,4,5,1750,0,47.5097,-122.181,1440,7865,9866,9305,1750,71,71
4,3.5,4083,68377,2,0,0,3,10,4083,0,47.3114,-122.262,2430,41382,72460,43812,4083,9,9
2,1,630,6000,1,0,0,3,6,630,0,47.4973,-122.221,1470,6840,6630,8310,630,71,9
1,1,720,2500,1,0,0,3,7,720,0,47.6597,-122.345,1520,3750,3220,5270,720,105,105
4,2.25,2200,6750,1,0,0,5,8,1480,720,47.5215,-122.202,2710,6750,8950,9460,2200,55,55
3,1,1390,12823,1,0,0,4,7,1390,0,47.7438,-122.075,1390,10095,14213,11485,1390,46,46
4,2.5,3320,52707,2,0,0,3,10,3320,0,47.6247,-122.016,3040,54450,56027,57490,3320,15,15
3,2.5,2880,10126,2,0,0,4,10,2880,0,47.6319,-122.037,2960,10514,13006,13474,2880,30,30
3,2.5,2070,4944,2,0,0,3,9,2070,0,47.6256,-122.284,3300,6179,7014,9479,2070,84,84
3,1,1050,7500,1,0,0,3,6,1050,0,47.5473,-122.396,1380,7500,8550,8880,1050,114,114
2,1.75,1220,8382,1,0,0,3,6,1220,0,47.5033,-122.359,1100,8382,9602,9482,1220,73,73
3,1.75,2430,12757,1,0,2,4,8,1340,1090,47.6201,-122.209,2930,12450,15187,15380,2430,62,62
3,2.25,1453,2225,2,0,0,4,8,1453,0,47.5429,-122.188,1860,2526,3678,4386,1453,29,29
3,1,1010,7500,1,0,0,4,7,1010,0,47.6172,-122.061,1250,10000,8510,11250,1010,39,39
3,2.5,1570,1551,3,0,0,3,8,1570,0,47.6961,-122.341,1570,1705,3121,3275,1570,6,6
4,3.5,3590,5334,2,0,2,3,9,3140,450,47.6763,-122.267,2100,6250,8924,8350,3590,9,9
4,2,2990,12970,1,0,2,4,7,1960,1030,47.7605,-122.258,2500,10680,15960,13180,2990,67,67
4,2.5,2160,8158,1,0,0,4,8,1660,500,47.6948,-122.328,1520,7208,10318,8728,2160,63,63
3,2.75,1850,9600,1,0,0,5,7,1850,0,47.7259,-122.226,1250,10500,11450,11750,1850,49,49
3,1.75,1630,9000,1,0,0,4,7,1630,0,47.4521,-122.36,1600,11120,10630,12720,1630,59,59
6,2.5,3820,53173,1,0,0,4,9,2040,1780,47.5209,-122.052,2510,15314,56993,17824,3820,40,40
2,1,860,12160,1,0,0,4,6,860,0,47.5267,-122.361,1010,7611,13020,8621,860,93,93
3,1,1330,10500,1,0,0,3,7,960,370,47.7204,-122.196,1460,11550,11830,13010,1330,52,52
3,2.5,2010,4195,2,0,0,3,8,2010,0,47.732,-122.197,2010,5779,6205,7789,2010,16,16
3,2.5,1660,10763,2,0,0,3,7,1660,0,47.3812,-122.029,2010,7983,12423,9993,1660,20,20
2,1,950,4500,1,0,2,3,7,850,100,47.6562,-122.354,1670,4000,5450,5670,950,88,88
4,1.75,1820,5015,1,0,0,4,6,1190,630,47.5569,-122.31,1530,9130,6835,10660,1820,88,88
2,1.75,1180,55321,1,0,0,3,8,1180,0,47.3329,-122.091,1480,56192,56501,57672,1180,73,10
4,3.75,3890,22000,2,0,0,3,10,3890,0,47.5052,-121.906,1610,23142,25890,24752,3890,8,8
4,1.75,1500,8400,1,0,0,3,7,1200,300,47.4531,-122.273,1780,9913,9900,11693,1500,58,58
3,1.75,1830,5120,1,0,2,5,8,1830,0,47.6051,-122.311,2120,5120,6950,7240,1830,111,111
5,2.75,2860,6000,2,0,0,4,8,2380,480,47.5906,-122.316,2240,6000,8860,8240,2860,112,112
3,3.5,1522,1465,2,0,0,3,8,1248,274,47.6922,-122.375,1522,1341,2987,2863,1522,8,8
4,2.5,2380,5000,2,0,0,3,8,2380,0,47.3608,-122.036,2420,5000,7380,7420,2380,9,9
4,2.5,2300,41167,2,0,0,3,7,2300,0,47.3412,-122.108,2300,21765,43467,24065,2300,26,26
5,2.75,2350,4178,1,0,0,3,8,1520,830,47.6388,-122.3,1920,4178,6528,6098,2350,92,-1
5,2.25,2760,6350,1,0,0,3,7,1380,1380,47.5561,-122.379,2060,6342,9110,8402,2760,57,57
3,1.5,1290,8175,1,0,0,4,7,820,470,47.6296,-122.205,2130,8577,9465,10707,1290,62,62
3,1.5,1120,11430,1,0,0,4,7,1120,0,47.4105,-122.194,1790,8760,12550,10550,1120,51,51
4,2.5,2280,14290,1,0,0,4,7,1510,770,47.7054,-122.297,2140,9890,16570,12030,2280,72,72
3,1.75,1255,1113,3,0,0,3,8,1255,0,47.6958,-122.343,1010,1038,2368,2048,1255,4,4
3,1.75,1440,7112,1,0,0,3,7,1180,260,47.7304,-122.227,1570,9152,8552,10722,1440,35,35
4,3.5,3230,7200,1,0,1,3,10,1640,1590,47.6838,-122.212,2660,7200,10430,9860,3230,14,14
3,2,1470,8000,1,0,0,4,8,1470,0,47.3191,-122.385,1980,8000,9470,9980,1470,40,40
3,2.5,3230,5000,2,0,2,5,8,2430,800,47.7011,-122.389,1820,5000,8230,6820,3230,69,69
3,1.75,1960,43995,1,0,0,3,7,1960,0,47.4915,-122.106,1960,42253,45955,44213,1960,45,45
3,2.5,1690,1553,2,0,0,3,8,1690,0,47.6443,-122.385,1910,1553,3243,3463,1690,7,7
2,1,1040,5765,1,0,0,3,7,1040,0,47.7024,-122.346,1040,3844,6805,4884,1040,70,70
2,1,1060,5144,1,0,0,5,6,1060,0,47.3613,-122.088,1130,5200,6204,6330,1060,45,45
3,2.5,1760,10137,2,0,0,3,8,1760,0,47.355,-122.059,2000,6935,11897,8935,1760,5,5
4,1,3390,4500,1,0,0,3,8,2190,1200,47.5824,-122.293,2030,4872,7890,6902,3390,90,0
2,2,1190,1303,2,0,0,3,8,800,390,47.6675,-122.368,1670,2425,2493,4095,1190,6,6
4,2.5,2340,6896,2,0,0,3,7,2340,0,47.4896,-122.14,2950,6775,9236,9725,2340,13,13
2,1,1160,17700,1,0,0,3,7,1160,0,47.7244,-122.331,1440,9000,18860,10440,1160,68,68
3,1.5,1520,6805,1,0,0,4,7,1040,480,47.2907,-122.367,1440,7041,8325,8481,1520,34,34
3,2.5,2510,4600,2,0,2,3,10,2510,0,47.7051,-122.223,2560,7500,7110,10060,2510,8,8
2,2.5,1560,5333,1,0,0,3,5,780,780,47.4749,-122.213,1010,4800,6893,5810,1560,68,68
3,2,1300,2250,2,0,0,3,7,1300,0,47.6923,-122.332,1300,4500,3550,5800,1300,26,26
