bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,l1area,l2area,l3area,yearsstand,yearsrenovated
3,1.75,1360,10742,1,0,0,5,7,960,400,47.4351,-122.173,1830,9000,12102,10830,1360,43,43
4,1.75,1720,7200,1,0,0,3,7,1220,500,47.306,-122.375,1790,7200,8920,8990,1720,40,40
3,2.75,2430,14861,1,0,0,3,9,1530,900,47.7461,-122.247,2230,10300,17291,12530,2430,26,26
4,2.5,2690,6124,2,0,0,3,7,2690,0,47.3343,-122.058,2300,6002,8814,8302,2690,7,7
4,3.5,3560,16782,2,0,0,3,10,2560,1000,47.5569,-122.225,3100,18047,20342,21147,3560,0,0
3,2,1680,7900,2,0,0,4,7,1680,0,47.3255,-122.305,1250,15600,9580,16850,1680,62,62
3,2.25,2510,6339,1,0,2,5,8,1810,700,47.6496,-122.391,1820,5741,8849,7561,2510,82,82
2,1.5,1440,725,2,0,0,3,8,1100,340,47.5607,-122.378,1440,4255,2165,5695,1440,3,3
4,2.5,2150,8165,1,0,0,3,8,1430,720,47.773,-122.371,2360,7980,10315,10340,2150,58,58
5,3.5,5430,10327,2,0,2,3,10,4010,1420,47.5476,-122.116,4340,10324,15757,14664,5430,7,7
3,1,1160,10881,1,0,0,2,7,920,240,47.6339,-122.033,1280,10843,12041,12123,1160,32,32
2,1,1030,4365,1,0,0,3,7,1030,0,47.6875,-122.387,1420,4268,5395,5688,1030,72,72
3,2.5,2450,7062,2,0,0,3,8,2450,0,47.3061,-122.36,1960,7200,9512,9160,2450,21,21
4,1.75,1760,6000,1,0,0,3,7,880,880,47.6508,-122.373,2040,6000,7760,8040,1760,69,69
1,1,1090,32010,1,0,0,4,6,1090,0,47.6928,-121.87,1870,25346,33100,27216,1090,56,56
4,2.5,2250,14440,1,0,0,3,7,1550,700,47.5221,-122.045,2090,11400,16690,13490,2250,47,47
4,2.25,2100,12172,1,0,0,5,9,2100,0,47.5458,-122.227,2400,10713,14272,13113,2100,54,54
3,1.75,1830,51836,1,0,0,4,7,1430,400,47.4774,-122.098,1320,51400,53666,52720,1830,48,48
3,2.5,1860,3730,2,0,0,3,8,1860,0,47.7442,-121.984,2110,4509,5590,6619,1860,2,2
3,1.5,1320,15053,1,0,0,3,7,1320,0,47.7405,-122.095,1250,13368,16373,14618,1320,35,35
3,2.5,2790,6720,2,0,0,3,8,2790,0,47.5958,-122.038,2620,6720,9510,9340,2790,12,12
2,1,1310,7128,1,0,0,4,7,940,370,47.3958,-122.189,1400,7161,8438,8561,1310,34,34
2,1,710,4618,1,0,1,3,5,710,0,47.64,-122.394,1810,4988,5328,6798,710,90,90
4,3.5,2600,5100,2,0,0,3,8,1820,780,47.6948,-122.395,2000,6720,7700,8720,2600,11,11
4,2.25,2350,10664,1,0,1,2,7,1510,840,47.5743,-122.238,2350,10140,13014,12490,2350,63,63
2,1,790,5240,1,0,0,4,6,790,0,47.5303,-122.288,1430,5320,6030,6750,790,89,89
1,0.75,680,9600,1,0,0,3,5,680,0,47.6964,-122.306,1580,6624,10280,8204,680,67,67
3,2.5,1180,932,3,0,0,3,8,1180,0,47.638,-122.375,1180,2632,2112,3812,1180,4,4
3,2.25,1830,8831,1,0,0,3,7,1460,370,47.7286,-122.215,2330,8064,10661,10394,1830,36,36
3,2.5,2890,21780,2,0,0,3,8,2890,0,47.4326,-122.286,2120,8117,24670,10237,2890,14,14
3,2.5,1450,3850,2,0,0,3,7,1450,0,47.5318,-121.85,1970,3748,5300,5718,1450,11,11
3,2.5,1660,2890,2,0,0,3,7,1660,0,47.5434,-122.293,1540,2890,4550,4430,1660,14,14
4,2.5,2490,7694,2,0,0,3,8,2490,0,47.567,-122.016,2140,8126,10184,10266,2490,28,28
3,1.75,1670,5209,1,0,0,5,7,1670,0,47.5362,-122.271,1990,4960,6879,6950,1670,106,106
3,2,2220,94300,1,0,0,5,7,1640,580,47.3459,-121.95,2070,80100,96520,82170,2220,39,39
3,2.25,1940,6500,1,0,0,3,8,1440,500,47.3565,-122.149,1880,8991,8440,10871,1940,36,36
4,2.5,3060,7920,1,0,0,3,8,1810,1250,47.7675,-122.261,2690,7767,10980,10457,3060,41,41
3,2.5,1630,7700,1,0,0,3,7,1120,510,47.3876,-122.211,1640,8160,9330,9800,1630,36,36
4,1.75,960,8863,1,0,0,5,6,580,380,47.5372,-122.289,1720,8249,9823,9969,960,65,65
2,1.5,770,850,2,0,0,3,7,770,0,47.5644,-122.388,1350,915,1620,2265,770,8,8
4,2.5,2303,3680,2,0,0,3,8,2303,0,47.2599,-122.283,2303,3760,5983,6063,2303,1,1
3,1,1160,7912,1,0,0,4,7,1160,0,47.7336,-122.306,1190,7482,9072,8672,1160,59,59
3,1.75,1720,8867,1,0,0,3,8,1320,400,47.44,-122.136,2200,9170,10587,11370,1720,29,29
3,2.5,1800,2790,2,0,0,3,8,1800,0,47.5455,-122.371,1580,2036,4590,3616,1800,3,3
3,1.5,2010,9480,1,0,0,3,8,1570,440,47.7102,-122.281,1920,8791,11490,10711,2010,63,63
5,2.5,2970,24759,1,0,0,4,8,1670,1300,47.3908,-122.173,2100,21803,27729,23903,2970,45,45
4,2.5,3210,8938,2,0,0,3,10,3210,0,47.582,-121.971,3740,8108,12148,11848,3210,9,9
6,3.75,2940,5054,2,0,0,3,7,2940,0,47.5122,-122.385,1530,5320,7994,6850,2940,73,12
3,1,1070,4000,1,0,0,4,7,1070,0,47.5529,-122.305,1090,4000,5070,5090,1070,44,44
3,1.75,1150,10466,1,0,0,5,7,1150,0,47.5531,-122.177,1350,10384,11616,11734,1150,55,55
3,1,1470,7680,1,0,0,3,7,1220,250,47.5276,-122.359,1470,6784,9150,8254,1470,69,69
4,1.75,1890,9623,1,0,0,4,7,1290,600,47.2901,-122.279,1510,9711,11513,11221,1890,46,46
3,1,1100,4600,1,0,0,3,7,1100,0,47.5686,-122.385,1200,5175,5700,6375,1100,97,97
2,2.5,1470,690,3,0,3,3,8,1470,0,47.6523,-122.346,1480,1284,2160,2764,1470,7,7
3,2,1710,4697,1,0,0,5,6,1710,0,47.3048,-122.218,1030,4705,6407,5735,1710,73,73
9,4.5,3830,6988,2,0,0,3,7,2450,1380,47.6927,-122.338,1460,6291,10818,7751,3830,76,76
3,2,1970,4166,2,0,3,5,8,1270,700,47.5717,-122.375,2390,4166,6136,6556,1970,85,85
3,1,1230,10170,1,0,0,3,7,1230,0,47.4437,-121.772,1380,10098,11400,11478,1230,35,35
4,2.5,2270,11500,1,0,0,3,8,1540,730,47.7089,-122.241,2020,10918,13770,12938,2270,48,48
5,5.5,6640,40014,2,1,4,3,12,6350,290,47.7493,-122.28,3030,23408,46654,26438,6640,10,10
4,2.5,3670,49658,2,0,0,3,10,3670,0,47.6219,-122.015,3040,49658,53328,52698,3670,15,15
4,2.25,2730,35100,2,0,0,3,8,2730,0,47.5913,-122.012,2730,36677,37830,39407,2730,37,37
3,1.75,1780,11096,1,0,0,3,7,1210,570,47.617,-122.051,1780,10640,12876,12420,1780,35,35
3,2,2000,10490,1,0,0,3,8,1430,570,47.6976,-122.166,1530,7659,12490,9189,2000,36,36
3,2,1920,33630,1,0,0,3,8,1920,0,47.4983,-122.167,2080,7505,35550,9585,1920,22,22
3,1,1300,8800,1,0,0,3,7,1300,0,47.64,-121.966,1600,12210,10100,13810,1300,37,37
3,1,1780,7800,1,0,0,3,7,1060,720,47.4932,-122.263,1450,7800,9580,9250,1780,57,57
3,2.25,1440,9806,1,0,0,3,7,1440,0,47.3857,-122.212,1590,9782,11246,11372,1440,50,50
3,1,1160,11799,1,0,0,3,7,1160,0,47.7263,-122.229,1220,10500,12959,11720,1160,48,48
3,2.25,1370,1533,3,0,0,3,8,1370,0,47.7326,-122.343,1370,1125,2903,2495,1370,5,5
4,2,2280,7200,1,0,0,4,7,2280,0,47.7132,-122.355,1100,7620,9480,8720,2280,58,58
3,1,1270,8508,1,0,0,4,6,650,620,47.4961,-122.322,1200,9415,9778,10615,1270,72,72
4,3.5,3570,27699,2,0,0,3,11,3570,0,47.7173,-122.098,3800,35880,31269,39680,3570,25,25
3,1.5,1070,5150,1,0,0,4,6,1070,0,47.5335,-122.349,1020,4800,6220,5820,1070,74,74
5,5.25,3410,8118,2,0,0,3,11,3410,0,47.6295,-122.236,3410,16236,11528,19646,3410,9,9
4,4.25,6410,43838,2,0,2,4,12,5610,800,47.5703,-122.28,2270,6630,50248,8900,6410,108,108
5,2.75,2810,13144,1,0,0,3,8,1440,1370,47.6199,-122.141,2480,13144,15954,15624,2810,50,50
4,2.75,3800,9606,2,0,0,3,9,3800,0,47.7368,-122.208,3400,9677,13406,13077,3800,6,6
4,2.5,2660,4000,2,0,0,3,8,2660,0,47.6876,-122.038,2330,4517,6660,6847,2660,13,13
4,1.75,2190,8400,2,0,0,2,8,2190,0,47.3003,-122.373,2410,7700,10590,10110,2190,37,37
4,2,2240,7725,1,0,0,5,7,1120,1120,47.5331,-122.365,1340,6300,9965,7640,2240,58,58
4,2.25,1790,7203,1,0,0,4,7,1110,680,47.7709,-122.294,2270,9000,8993,11270,1790,41,41
3,3.5,3620,8072,2,0,0,3,10,2920,700,47.5646,-122.127,3680,9624,11692,13304,3620,16,16
3,1,1280,8184,1,0,0,4,6,1280,0,47.7467,-122.319,1120,8184,9464,9304,1280,67,67
4,2,2310,31850,1,0,0,4,8,2310,0,47.7713,-122.122,2710,36042,34160,38752,2310,31,31
3,1.75,2050,9580,1,0,0,3,8,1400,650,47.6212,-122.038,1740,11952,11630,13692,2050,30,30
5,1.75,3240,34510,2,0,0,4,7,2690,550,47.5529,-122.027,2650,28250,37750,30900,3240,52,52
3,1.75,1480,800,2,0,0,3,8,1000,480,47.5493,-122.387,1480,1143,2280,2623,1480,0,0
4,2.75,2060,6659,1,0,0,3,7,1280,780,47.4276,-122.157,2020,8720,8719,10740,2060,33,33
3,1,900,4770,1,0,0,3,6,900,0,47.3038,-122.362,900,3480,5670,4380,900,45,5
3,1,1250,150117,1,0,0,3,7,1250,0,47.5956,-122.009,3060,50055,151367,53115,1250,40,40
4,2.25,2360,11523,2,0,0,4,10,2360,0,47.5318,-122.224,2850,11362,13883,14212,2360,47,47
4,2.5,2030,4596,2,0,0,3,8,2030,0,47.3515,-122.275,2040,4705,6626,6745,2030,0,0
2,2,1640,3021,1,0,2,3,7,840,800,47.666,-122.358,1780,4500,4661,6280,1640,55,55
4,2.25,1910,5120,1,0,0,3,8,1300,610,47.6534,-122.409,1810,5153,7030,6963,1910,60,60
4,2,2350,4815,1,0,0,4,7,1450,900,47.6681,-122.338,1640,4013,7165,5653,2350,101,101
5,2.75,2660,8737,1,0,4,5,8,1470,1190,47.5667,-122.155,3280,8783,11397,12063,2660,45,45
3,1.5,1560,20251,1,0,0,5,7,1200,360,47.619,-122.054,1560,19119,21811,20679,1560,25,25
3,2.5,1490,8102,2,0,0,4,7,1490,0,47.3712,-122.092,1640,7943,9592,9583,1490,24,24
3,1.75,2210,8955,1,0,1,3,8,1560,650,47.6621,-122.189,2210,8976,11165,11186,2210,41,41
4,2.5,3180,15358,2,0,0,3,9,3180,0,47.5172,-122.053,3020,15522,18538,18542,3180,26,26
4,2.75,2110,8751,1,0,0,3,7,1510,600,47.7617,-122.215,1660,10295,10861,11955,2110,52,52
6,3,2980,7200,1,0,2,3,8,2980,0,47.6366,-122.362,1720,3600,10180,5320,2980,104,104
3,2.25,2260,54014,1,0,0,3,7,1450,810,47.7657,-122.131,2140,44431,56274,46571,2260,52,52
6,5.25,6160,27490,2,0,0,3,11,4040,2120,47.6094,-122.023,4225,9100,33650,13325,6160,7,7
3,1,1230,171190,1,0,0,3,7,1230,0,47.4397,-122.46,1550,15450,172420,17000,1230,41,41
3,2.25,1780,9315,2,0,0,3,7,1780,0,47.7484,-122.353,1780,8545,11095,10325,1780,19,19
3,1,970,6828,1,0,0,3,6,970,0,47.5476,-122.36,1160,11666,7798,12826,970,86,86
3,1.75,1300,8500,1,0,0,4,7,1300,0,47.209,-122.005,1410,7800,9800,9210,1300,50,50
3,1.75,1490,10844,1,0,0,3,7,1210,280,47.6208,-122.106,2090,9944,12334,12034,1490,40,40
3,2.5,2100,6825,2,0,0,3,8,2100,0,47.4314,-122.189,2180,7614,8925,9794,2100,20,20
3,2,1840,3075,1,0,0,5,7,920,920,47.6894,-122.35,1480,3774,4915,5254,1840,87,87
3,2,1430,14250,1,0,0,3,7,1430,0,47.701,-122.199,1530,11475,15680,13005,1430,61,61
4,2.5,3284,6516,2,0,0,3,8,3284,0,47.3393,-122.181,2555,5008,9800,7563,3284,0,0
3,1.75,1250,5963,1,0,0,4,7,1250,0,47.6796,-122.301,970,5100,7213,6070,1250,62,62
3,1.75,1470,27000,1,0,0,3,7,1470,0,47.3943,-122.311,2230,14186,28470,16416,1470,56,56
4,2.75,2240,8162,2,0,0,5,7,1380,860,47.7427,-122.34,1550,8163,10402,9713,2240,69,69
3,2.5,2100,12338,2,0,0,3,9,2100,0,47.7412,-122.168,2320,6257,14438,8577,2100,17,17
3,2.5,1810,4332,2,0,0,3,8,1810,0,47.5776,-121.996,1740,4332,6142,6072,1810,22,22
4,2.5,3000,8584,2,0,0,3,7,3000,0,47.369,-122.032,2610,7570,11584,10180,3000,11,11
2,1,1290,6272,1,0,0,4,6,890,400,47.6777,-122.305,1260,5376,7562,6636,1290,92,92
3,2.5,1830,7585,2,0,0,4,8,1830,0,47.3893,-122.154,2070,7585,9415,9655,1830,20,20
4,3,2230,108900,1,0,0,3,7,1410,820,47.52,-121.845,1960,65340,111130,67300,2230,36,36
3,2.25,1550,1919,3,0,0,3,8,1550,0,47.6729,-122.379,1550,2918,3469,4468,1550,12,12
3,1,1090,10620,1,0,0,3,7,1090,0,47.3748,-122.294,1380,10620,11710,12000,1090,56,56
3,1,1870,7671,1,0,0,4,8,1720,150,47.7162,-122.36,1460,7679,9541,9139,1870,77,77
2,1,1010,3627,1,0,2,4,6,1010,0,47.5873,-122.294,1630,4040,4637,5670,1010,91,91
2,1,960,4400,1,0,0,4,7,960,0,47.5269,-122.264,1520,5000,5360,6520,960,63,63
6,2.5,2680,11250,1,0,0,5,7,1340,1340,47.6553,-122.19,2200,9875,13930,12075,2680,47,47
3,1,1830,6453,1,0,0,4,7,1830,0,47.7139,-122.288,1670,8012,8283,9682,1830,59,59
5,2.5,2730,17240,1,0,0,5,7,1660,1070,47.7646,-122.267,2250,13200,19970,15450,2730,56,56
2,1,1080,4000,1,0,0,3,7,1080,0,47.6902,-122.387,1530,4240,5080,5770,1080,75,75
5,2.25,2560,10360,1,0,0,4,8,1870,690,47.5819,-122.126,2070,7875,12920,9945,2560,49,49
4,3,5430,108900,2,0,0,4,10,5430,0,47.6582,-122.038,3170,107076,114330,110246,5430,27,27
3,2.5,2120,10021,1,0,0,4,8,1230,890,47.5621,-122.135,2690,10183,12141,12873,2120,39,39
3,1.75,1720,8102,1,0,0,5,6,860,860,47.7336,-122.29,1440,8106,9822,9546,1720,74,74
4,1,1680,5043,1,0,0,4,6,1680,0,47.5354,-122.273,1560,5765,6723,7325,1680,104,104
5,1.75,2000,3750,2,0,0,4,7,2000,0,47.6618,-122.355,1520,3750,5750,5270,2000,93,93
5,2.5,2780,12335,1,0,0,4,8,1590,1190,47.5681,-122.128,2750,9930,15115,12680,2780,46,46
2,1,770,7554,1,0,0,3,6,770,0,47.7057,-122.36,1390,7500,8324,8890,770,68,68
3,1,1140,7785,1,0,0,3,8,1140,0,47.709,-122.363,2080,10620,8925,12700,1140,61,61
3,2.5,1540,7773,2,0,0,4,8,1540,0,47.722,-122.194,1630,7340,9313,8970,1540,32,32
3,1.75,1450,61419,1,0,0,4,8,1450,0,47.3343,-122.16,2256,82328,62869,84584,1450,39,39
3,1.5,1820,5756,1,0,0,3,7,1640,180,47.6479,-122.367,1760,6169,7576,7929,1820,68,68
2,1,860,6800,1,0,0,3,6,860,0,47.7274,-122.337,1220,6800,7660,8020,860,71,71
4,1.75,2120,6250,1,0,0,5,7,1060,1060,47.5506,-122.385,1410,6250,8370,7660,2120,98,98
2,1.5,1320,1194,3,0,0,3,7,1320,0,47.6704,-122.39,1320,1250,2514,2570,1320,13,13
2,1,1210,10000,1,0,0,3,7,1210,0,47.4402,-122.333,1620,10959,11210,12579,1210,62,62
5,2.75,2980,9838,1,0,0,3,7,1710,1270,47.3807,-122.222,2240,9838,12818,12078,2980,47,47
3,2.5,1430,1002,3,0,0,3,8,1430,0,47.698,-122.349,1430,1530,2432,2960,1430,12,12
3,1,1430,15246,1,0,0,4,7,980,450,47.4075,-122.214,1960,13068,16676,15028,1430,54,54
5,2.25,3410,35536,2,0,0,3,10,2530,880,47.65,-122.155,3140,43453,38946,46593,3410,41,41
2,1.5,2440,6900,2,0,0,3,7,1590,850,47.5568,-122.271,1770,6900,9340,8670,2440,105,105
4,2,1710,4178,1,0,0,4,8,1710,0,47.6373,-122.3,1760,4178,5888,5938,1710,88,88
5,1.75,1400,5071,1,0,0,3,5,1400,0,47.6499,-121.908,1200,7500,6471,8700,1400,99,99
4,2.5,2880,12349,2,0,0,3,10,2880,0,47.5879,-121.973,3490,11539,15229,15029,2880,18,18
4,2.5,1520,3370,2,0,0,3,8,1520,0,47.5696,-122.004,1860,4486,4890,6346,1520,21,21
3,2.25,1820,7326,2,0,0,3,8,1820,0,47.7133,-122.217,2430,7696,9146,10126,1820,31,31
3,2,2140,4923,1,0,0,4,8,1070,1070,47.6902,-122.339,1470,4923,7063,6393,2140,86,86
2,1.75,1560,7575,1,0,0,3,8,1560,0,47.3776,-122.228,2050,9000,9135,11050,1560,12,12
4,2.5,2612,5850,2,0,0,3,8,2612,0,47.3751,-122.189,2419,8984,8462,11403,2612,1,1
3,2,2050,11454,1,0,0,3,8,2050,0,47.6389,-122.11,1980,11424,13504,13404,2050,28,28
2,2.5,2540,7089,2,0,0,3,9,2540,0,47.5747,-122.414,1330,7089,9629,8419,2540,10,10
3,1.5,1660,7221,1,0,0,3,7,980,680,47.4962,-122.32,1770,8083,8881,9853,1660,52,52
2,1.75,1210,7507,1,0,0,3,7,1210,0,47.7078,-122.234,1840,7500,8717,9340,1210,32,32
2,2,1480,804,3,0,0,3,8,1480,0,47.602,-122.308,1380,1751,2284,3131,1480,6,6
4,2.5,2120,9603,2,0,0,3,8,2120,0,47.5348,-122.053,1990,9611,11723,11601,2120,29,29
2,1,990,10556,2,0,0,3,7,990,0,47.5118,-122.188,1350,7295,11546,8645,990,33,33
4,1.75,2520,15205,1,0,0,4,7,2040,480,47.7642,-122.264,1680,10000,17725,11680,2520,60,60
4,2.5,1820,6916,2,0,0,3,7,1820,0,47.3862,-122.029,1680,6995,8736,8675,1820,20,20
3,2.5,2630,10131,2,0,0,3,9,2630,0,47.7695,-122.259,2800,10123,12761,12923,2630,25,25
4,4,2790,16117,2,0,0,4,9,2790,0,47.6033,-122.155,2740,25369,18907,28109,2790,15,15
3,1.75,1100,10005,1,0,0,5,7,1100,0,47.5374,-122.173,1340,9709,11105,11049,1100,51,51
3,2.5,1530,1131,3,0,0,3,8,1530,0,47.6993,-122.346,1530,1445,2661,2975,1530,5,5
3,1.5,1220,9000,1,0,0,4,7,1220,0,47.3642,-122.109,1220,9472,10220,10692,1220,47,47
4,2.5,2660,8027,2,0,0,3,8,2660,0,47.4831,-121.781,2480,8095,10687,10575,2660,17,17
2,1.5,1260,5100,1,0,0,3,7,1260,0,47.6914,-122.288,1640,5100,6360,6740,1260,74,74
5,2.5,3370,5092,2,0,0,3,7,3370,0,47.3594,-122.036,2910,5092,8462,8002,3370,8,8
4,2.5,2360,81892,1,0,0,3,8,2360,0,47.369,-122.156,1730,18096,84252,19826,2360,14,14
5,3.25,3760,9792,2,0,0,3,9,2550,1210,47.5654,-122.115,2960,16500,13552,19460,3760,30,30
3,2.5,2550,7709,2,0,0,3,9,2550,0,47.3081,-122.391,2410,9250,10259,11660,2550,26,26
3,2,2240,11250,1,0,0,3,8,2240,0,47.6371,-122.119,2200,12500,13490,14700,2240,46,46
4,2,1960,2166,1,0,0,4,7,1260,700,47.6545,-122.344,1670,4000,4126,5670,1960,88,88
4,2.75,2270,24237,1,0,0,4,7,1360,910,47.4672,-122.175,2050,8016,26507,10066,2270,38,38
5,2.5,2803,8550,1,0,0,3,8,2803,0,47.3032,-122.306,1810,8550,11353,10360,2803,52,4
4,1,1200,7552,1,0,0,3,6,1060,140,47.5317,-122.37,1580,7680,8752,9260,1200,95,95
3,2.25,1352,1694,3,0,0,3,8,1352,0,47.7265,-122.315,1439,1387,3046,2826,1352,7,7
4,3,3080,10757,2,0,3,5,8,3080,0,47.5671,-122.159,2810,10757,13837,13567,3080,54,54
5,2,2900,11970,2,0,0,4,7,2900,0,47.741,-122.095,1260,12398,14870,13658,2900,46,46
4,2.25,2270,8480,1,0,0,5,8,1310,960,47.5448,-122.174,1910,9050,10750,10960,2270,41,41
3,2.5,2790,21043,2,0,0,3,9,2790,0,47.673,-122.03,2900,34589,23833,37489,2790,22,22
3,1,1240,4000,1,0,0,3,8,1240,0,47.5467,-122.359,1200,17707,5240,18907,1240,87,15
3,2.25,2130,8466,1,0,0,3,7,1290,840,47.4537,-122.211,2250,9682,10596,11932,2130,31,31
4,3,3220,8936,2,0,0,3,9,2450,770,47.4208,-122.213,2810,10500,12156,13310,3220,24,24
4,2.25,2070,8893,2,0,0,4,8,2070,0,47.4388,-122.162,2390,7700,10963,10090,2070,28,28
3,2.75,1720,28000,1,0,0,4,7,1720,0,47.4375,-122.176,2000,41817,29720,43817,1720,57,57
4,2.5,2550,10623,2,0,0,3,9,2550,0,47.5695,-121.992,2750,8100,13173,10850,2550,23,23
2,1.5,1200,6380,1,0,0,3,7,1200,0,47.697,-122.319,1290,6598,7580,7888,1200,85,85
3,1.75,2080,5200,1,0,0,3,7,1040,1040,47.4738,-122.35,1410,6550,7280,7960,2080,41,41
4,2.5,2495,5751,2,0,0,3,7,2495,0,47.7243,-121.957,2490,6300,8246,8790,2495,12,12
4,1,1220,7980,1,0,0,3,6,1220,0,47.4924,-122.237,1210,7920,9200,9130,1220,70,70
2,1,900,23000,1,0,0,2,7,900,0,47.3576,-122.156,1460,8265,23900,9725,900,62,62
4,2.75,1930,3840,1,0,0,3,7,1170,760,47.5303,-122.346,1610,3840,5770,5450,1930,17,17
4,1.75,2400,7700,1,0,0,4,7,1500,900,47.7125,-122.332,1530,7700,10100,9230,2400,87,87
3,1.75,1850,8667,1,0,0,4,7,880,970,47.7025,-122.198,1450,10530,10517,11980,1850,32,32
4,2.5,2990,5280,2,0,0,3,9,2210,780,47.5353,-122.066,2990,6299,8270,9289,2990,11,11
3,2.5,1510,6095,2,0,0,4,7,1510,0,47.3498,-122.037,1520,6000,7605,7520,1510,23,23
3,1.75,2050,11313,1,0,0,3,7,1520,530,47.2837,-122.358,1620,8065,13363,9685,2050,27,27
4,3.5,3770,47480,2,0,0,3,9,3770,0,47.3552,-121.99,3380,42689,51250,46069,3770,11,11
3,1.5,1460,15000,1,0,0,3,7,1460,0,47.3182,-122.271,1510,15000,16460,16510,1460,48,48
3,2,1770,7251,1,0,0,4,8,1770,0,47.4087,-122.17,2560,7210,9021,9770,1770,24,24
6,3,2960,5000,1,0,0,3,8,1790,1170,47.6971,-122.341,1280,1251,7960,2531,2960,47,47
3,3.5,3950,111078,1,0,0,3,9,2460,1490,47.697,-122.072,2480,88500,115028,90980,3950,25,25
3,3,3040,5067,3,0,2,3,10,3040,0,47.5409,-122.267,1820,5998,8107,7818,3040,21,21
3,1,1090,7400,1,0,0,4,7,1090,0,47.2923,-122.19,1140,8165,8490,9305,1090,53,53
4,2.5,4570,74487,2,0,4,5,12,4570,0,47.7282,-122.372,3810,74487,79057,78297,4570,66,29
4,2.5,2680,8062,1,0,3,4,7,1530,1150,47.4132,-122.328,1920,8600,10742,10520,2680,47,47
3,1.75,1760,26055,1,0,0,3,7,920,840,47.3664,-122.1,1350,13475,27815,14825,1760,35,35
3,2.5,2313,5700,2,0,0,3,9,2313,0,47.3572,-122.202,2323,5701,8013,8024,2313,3,3
2,1.5,1340,1210,2,0,0,3,8,1120,220,47.588,-122.305,1340,1213,2550,2553,1340,6,6
4,2,2660,8160,1,0,0,4,7,1380,1280,47.7229,-122.359,1660,8160,10820,9820,2660,65,65
2,1,990,8250,1,0,0,3,7,990,0,47.7252,-122.331,1080,8168,9240,9248,990,59,59
3,2.5,2290,3475,2,0,0,3,9,2290,0,47.5551,-122.001,2340,3626,5765,5966,2290,8,8
3,1.75,2040,273556,1,0,0,3,7,2040,0,47.4361,-122.469,1790,273556,275596,275346,2040,17,17
4,2.5,2040,21781,2,0,0,3,8,2040,0,47.6458,-121.904,2410,21781,23821,24191,2040,20,20
4,3,2320,7200,2,0,0,3,7,2320,0,47.7703,-122.312,2050,10000,9520,12050,2320,38,38
2,1.5,1790,4250,1,0,0,3,7,920,870,47.6367,-122.301,1910,4250,6040,6160,1790,99,0
4,2,2260,6000,1,0,0,3,8,1430,830,47.6876,-122.298,2030,5874,8260,7904,2260,56,56
4,3.5,3350,3752,2,0,0,3,9,2550,800,47.6782,-122.365,1050,4960,7102,6010,3350,7,7
2,2.5,1390,1302,2,0,0,3,7,1390,0,47.3081,-122.329,1390,2052,2692,3442,1390,28,28
4,2.5,2990,5342,2,0,0,3,8,2990,0,47.6124,-122.009,2990,5936,8332,8926,2990,10,10
2,1,920,5000,1,0,0,4,6,490,430,47.7008,-122.338,1500,5000,5920,6500,920,65,65
3,2.5,1570,3143,2,0,0,3,7,1570,0,47.7364,-121.969,1740,3591,4713,5331,1570,14,14
3,2.25,1970,7210,1,0,0,4,8,1380,590,47.3821,-122.171,1970,7350,9180,9320,1970,37,37
3,1.75,1840,7350,1,0,0,3,8,1310,530,47.7089,-122.23,1860,7000,9190,8860,1840,38,38
4,2.5,2800,28254,2,0,0,3,9,2800,0,47.3552,-122.063,2530,4694,31054,7224,2800,13,13
3,1.75,1100,7224,1,0,0,3,7,1100,0,47.3717,-122.277,1700,8447,8324,10147,1100,33,33
3,1.75,1680,2552,1,0,0,4,7,840,840,47.6848,-122.391,1220,3880,4232,5100,1680,62,62
3,2.5,2110,4099,2,0,0,3,8,2110,0,47.7508,-122.17,2110,4871,6209,6981,2110,13,13
3,3.25,2640,16090,1,0,2,4,8,1960,680,47.5374,-122.213,3690,15000,18730,18690,2640,38,38
3,1,1020,6120,1,0,0,3,7,1020,0,47.6787,-122.285,2370,6695,7140,9065,1020,73,73
3,1.75,1680,8725,1,0,0,3,8,1240,440,47.3107,-122.397,2020,8352,10405,10372,1680,37,37
3,3,3450,16200,2,0,0,3,10,3450,0,47.6319,-122.041,3130,12150,19650,15280,3450,31,31
3,2.5,2750,35440,2,0,0,3,9,2750,0,47.4745,-121.723,2710,35440,38190,38150,2750,20,20
5,2.5,3597,4972,2,0,0,3,7,3597,0,47.3002,-122.282,3193,6000,8569,9193,3597,8,8
4,1,1220,5120,1,0,0,5,6,1220,0,47.205,-121.996,1540,7670,6340,9210,1220,75,75
3,1.5,1640,8922,1,0,0,4,7,1640,0,47.495,-122.342,1540,9040,10562,10580,1640,51,51
3,2.5,2020,4845,2,0,0,3,7,2020,0,47.3848,-122.033,1930,5134,6865,7064,2020,14,14
3,2.25,1660,6000,1,0,0,3,7,1110,550,47.6113,-122.297,1440,4080,7660,5520,1660,35,35
1,1,830,3200,1,0,0,3,7,830,0,47.6557,-122.348,1350,2512,4030,3862,830,90,90
3,1,1100,10125,1,0,0,3,7,1100,0,47.367,-122.107,1570,10650,11225,12220,1100,45,45
2,1,1120,4284,1,0,0,3,6,730,390,47.6688,-122.324,2050,4160,5404,6210,1120,93,93
